datetime,code,name,price,change_rate,volume
2026-06-01 15:02:20,5930,삼성전자,351500,10.88,34165908
2026-06-01 15:02:25,5930,삼성전자,351250,10.8,34169618
2026-06-01 15:02:30,5930,삼성전자,351500,10.88,34172843
2026-06-01 15:02:35,5930,삼성전자,351000,10.73,34176695
2026-06-01 15:02:40,5930,삼성전자,350500,10.57,34220499
2026-06-01 15:02:45,5930,삼성전자,351000,10.73,34227432
2026-06-01 15:02:50,5930,삼성전자,351000,10.73,34229479
2026-06-01 15:02:55,5930,삼성전자,351000,10.73,34231577
2026-06-01 15:03:00,5930,삼성전자,350500,10.57,34234133
2026-06-01 15:03:05,5930,삼성전자,350500,10.57,34241111
2026-06-01 15:03:10,5930,삼성전자,351000,10.73,34256484
2026-06-01 15:03:15,5930,삼성전자,351500,10.88,34271371
2026-06-01 15:03:20,5930,삼성전자,351000,10.73,34273559
2026-06-01 15:03:25,5930,삼성전자,351500,10.88,34275762
2026-06-01 15:03:31,5930,삼성전자,351500,10.88,34278402
2026-06-01 15:03:36,5930,삼성전자,351500,10.88,34284752
2026-06-01 15:03:41,5930,삼성전자,351500,10.88,34287896
2026-06-01 15:03:46,5930,삼성전자,351500,10.88,34291212
2026-06-01 15:03:51,5930,삼성전자,351500,10.88,34341760
2026-06-01 15:03:56,5930,삼성전자,351500,10.88,34365244
2026-06-01 15:04:01,5930,삼성전자,351750,10.96,34368766
2026-06-01 15:05:28,5930,삼성전자,353000,11.36,34746202
2026-06-01 15:05:33,5930,삼성전자,353000,11.36,34751011
2026-06-01 15:05:38,5930,삼성전자,352500,11.2,34756161
2026-06-01 15:05:43,5930,삼성전자,352500,11.2,34768317
2026-06-01 15:06:57,5930,삼성전자,353500,11.51,35065970
2026-06-01 15:07:02,5930,삼성전자,353500,11.51,35073094
2026-06-01 15:07:04,5930,삼성전자,354000,11.67,35074395
2026-06-01 15:07:09,5930,삼성전자,354000,11.67,35096006
2026-06-01 15:07:14,5930,삼성전자,353500,11.51,35104476
2026-06-01 15:07:19,5930,삼성전자,353500,11.51,35125878
2026-06-01 15:07:24,5930,삼성전자,353500,11.51,35134918
2026-06-01 15:07:29,5930,삼성전자,353250,11.44,35141453
2026-06-01 15:07:34,5930,삼성전자,353500,11.51,35160945
2026-06-01 15:07:39,5930,삼성전자,353500,11.51,35162649
2026-06-01 15:07:44,5930,삼성전자,354000,11.67,35164571
2026-06-01 15:07:50,5930,삼성전자,353750,11.59,35168269
2026-06-01 15:07:55,5930,삼성전자,354000,11.67,35173722
2026-06-01 15:08:00,5930,삼성전자,353750,11.59,35176751
2026-06-01 15:08:05,5930,삼성전자,353750,11.59,35184280
2026-06-01 15:08:10,5930,삼성전자,353500,11.51,35197548
2026-06-01 15:08:15,5930,삼성전자,353500,11.51,35207898
2026-06-01 15:08:20,5930,삼성전자,354000,11.67,35221495
2026-06-01 15:08:25,5930,삼성전자,354000,11.67,35223561
2026-06-01 15:08:30,5930,삼성전자,354000,11.67,35229589
2026-06-01 15:08:35,5930,삼성전자,353500,11.51,35233760
2026-06-01 15:08:40,5930,삼성전자,354000,11.67,35238408
2026-06-01 15:08:45,5930,삼성전자,354000,11.67,35241817
2026-06-01 15:08:50,5930,삼성전자,353500,11.51,35244351
2026-06-01 15:08:55,5930,삼성전자,353500,11.51,35247036
2026-06-01 15:09:00,5930,삼성전자,354250,11.75,35291356
2026-06-01 15:09:06,5930,삼성전자,354000,11.67,35303592
2026-06-01 15:09:11,5930,삼성전자,353750,11.59,35323921
2026-06-01 15:09:16,5930,삼성전자,353000,11.36,35346085
2026-06-01 15:09:21,5930,삼성전자,353500,11.51,35367367
2026-06-01 15:09:26,5930,삼성전자,353000,11.36,35374948
2026-06-01 15:09:31,5930,삼성전자,353000,11.36,35380708
2026-06-01 15:09:36,5930,삼성전자,352500,11.2,35384845
2026-06-01 15:09:41,5930,삼성전자,353000,11.36,35390871
2026-06-01 15:10:23,5930,삼성전자,353000,11.36,35488214
2026-06-01 15:10:28,5930,삼성전자,353000,11.36,35496038
2026-06-01 15:10:33,5930,삼성전자,352500,11.2,35500081
2026-06-01 15:10:38,5930,삼성전자,353000,11.36,35504094
2026-06-01 15:10:43,5930,삼성전자,352500,11.2,35506785
2026-06-01 15:10:48,5930,삼성전자,352500,11.2,35508971
2026-06-01 15:10:53,5930,삼성전자,352750,11.28,35511000
2026-06-01 15:10:59,5930,삼성전자,352500,11.2,35518549
2026-06-01 15:11:04,5930,삼성전자,353000,11.36,35535852
2026-06-01 15:11:09,5930,삼성전자,352500,11.2,35538433
2026-06-01 15:11:14,5930,삼성전자,352500,11.2,35540824
2026-06-01 15:11:19,5930,삼성전자,352500,11.2,35548221
2026-06-01 15:11:24,5930,삼성전자,353000,11.36,35550205
2026-06-01 15:11:29,5930,삼성전자,352500,11.2,35555482
2026-06-01 15:11:34,5930,삼성전자,352500,11.2,35567304
2026-06-01 15:11:39,5930,삼성전자,353000,11.36,35592085
2026-06-01 15:11:44,5930,삼성전자,352500,11.2,35607186
2026-06-01 15:11:49,5930,삼성전자,353000,11.36,35612753
2026-06-01 15:11:54,5930,삼성전자,353500,11.51,35623620
2026-06-01 15:11:59,5930,삼성전자,353000,11.36,35627609
2026-06-01 15:12:04,5930,삼성전자,353500,11.51,35635503
2026-06-01 15:12:09,5930,삼성전자,353500,11.51,35644966
2026-06-01 15:12:15,5930,삼성전자,353000,11.36,35647923
2026-06-01 15:12:20,5930,삼성전자,353500,11.51,35656268
2026-06-01 15:12:25,5930,삼성전자,353500,11.51,35658467
2026-06-01 15:12:30,5930,삼성전자,353500,11.51,35660208
2026-06-01 15:12:35,5930,삼성전자,353000,11.36,35665259
2026-06-01 15:12:40,5930,삼성전자,353000,11.36,35704021
2026-06-01 15:12:45,5930,삼성전자,353000,11.36,35707350
2026-06-01 15:12:50,5930,삼성전자,352500,11.2,35712181
2026-06-01 15:12:55,5930,삼성전자,352500,11.2,35715894
2026-06-01 15:13:00,5930,삼성전자,353000,11.36,35717823
2026-06-01 15:13:05,5930,삼성전자,353000,11.36,35722013
2026-06-01 15:13:10,5930,삼성전자,352500,11.2,35734355
2026-06-01 15:13:16,5930,삼성전자,352500,11.2,35740624
2026-06-01 15:13:21,5930,삼성전자,352500,11.2,35778437
2026-06-01 15:13:26,5930,삼성전자,352000,11.04,35780803
2026-06-01 15:13:31,5930,삼성전자,352500,11.2,35795953
2026-06-01 15:13:36,5930,삼성전자,352250,11.12,35802018
2026-06-01 15:13:41,5930,삼성전자,352500,11.2,35808490
2026-06-01 15:13:46,5930,삼성전자,352000,11.04,35812281
2026-06-01 15:13:51,5930,삼성전자,352250,11.12,35819435
2026-06-01 15:13:56,5930,삼성전자,352250,11.12,35824873
2026-06-01 15:14:01,5930,삼성전자,351750,10.96,35849620
2026-06-01 15:14:06,5930,삼성전자,351500,10.88,35854499
2026-06-01 15:14:11,5930,삼성전자,351500,10.88,35861030
2026-06-01 15:14:16,5930,삼성전자,351500,10.88,35875448
2026-06-01 15:14:21,5930,삼성전자,352000,11.04,35902505
2026-06-01 15:14:27,5930,삼성전자,352000,11.04,35906863
2026-06-01 15:14:32,5930,삼성전자,352500,11.2,35938772
2026-06-01 15:14:37,5930,삼성전자,352500,11.2,35944051
2026-06-01 15:14:42,5930,삼성전자,352500,11.2,35951708
2026-06-01 15:14:47,5930,삼성전자,352500,11.2,35956855
2026-06-01 15:14:52,5930,삼성전자,352000,11.04,35959678
2026-06-01 15:14:57,5930,삼성전자,352000,11.04,35965866
2026-06-01 15:15:02,5930,삼성전자,352500,11.2,35978979
2026-06-01 15:15:07,5930,삼성전자,352500,11.2,35989063
2026-06-01 15:15:12,5930,삼성전자,352500,11.2,35991988
2026-06-01 15:15:17,5930,삼성전자,352000,11.04,36000276
2026-06-01 15:15:22,5930,삼성전자,352500,11.2,36004490
2026-06-01 15:15:27,5930,삼성전자,352000,11.04,36012506
2026-06-01 15:15:32,5930,삼성전자,352250,11.12,36018565
2026-06-01 15:15:38,5930,삼성전자,352000,11.04,36057684
2026-06-01 15:15:43,5930,삼성전자,352000,11.04,36065089
2026-06-01 15:15:48,5930,삼성전자,352000,11.04,36079459
2026-06-01 15:15:53,5930,삼성전자,352000,11.04,36084122
2026-06-01 15:15:58,5930,삼성전자,351500,10.88,36102790
2026-06-01 15:16:03,5930,삼성전자,351500,10.88,36113707
2026-06-01 15:16:08,5930,삼성전자,351250,10.8,36131001
2026-06-01 15:16:13,5930,삼성전자,352000,11.04,36143707
2026-06-01 15:16:18,5930,삼성전자,352000,11.04,36150245
2026-06-01 15:16:23,5930,삼성전자,352000,11.04,36168627
2026-06-01 15:16:28,5930,삼성전자,351500,10.88,36176580
2026-06-01 15:16:33,5930,삼성전자,352000,11.04,36187198
2026-06-01 15:16:38,5930,삼성전자,352000,11.04,36188402
2026-06-01 15:16:43,5930,삼성전자,352000,11.04,36204108
2026-06-01 15:16:49,5930,삼성전자,351500,10.88,36216671
2026-06-01 15:16:54,5930,삼성전자,352000,11.04,36230913
2026-06-01 15:16:59,5930,삼성전자,352000,11.04,36241661
2026-06-01 15:17:04,5930,삼성전자,351750,10.96,36248830
2026-06-01 15:17:09,5930,삼성전자,352000,11.04,36255952
2026-06-01 15:17:14,5930,삼성전자,351750,10.96,36259840
2026-06-01 15:17:19,5930,삼성전자,352000,11.04,36270898
2026-06-01 15:17:24,5930,삼성전자,351000,10.73,36303561
2026-06-01 15:17:29,5930,삼성전자,351500,10.88,36315659
2026-06-01 15:17:34,5930,삼성전자,351500,10.88,36328823
2026-06-01 15:17:39,5930,삼성전자,351500,10.88,36340208
2026-06-01 15:17:44,5930,삼성전자,351000,10.73,36346107
2026-06-01 15:17:49,5930,삼성전자,351500,10.88,36379413
2026-06-01 15:17:54,5930,삼성전자,351500,10.88,36384437
2026-06-01 15:18:00,5930,삼성전자,351000,10.73,36394136
2026-06-01 15:18:05,5930,삼성전자,351000,10.73,36405265
2026-06-01 15:18:10,5930,삼성전자,351000,10.73,36411070
2026-06-01 15:18:15,5930,삼성전자,351000,10.73,36421266
2026-06-01 15:18:20,5930,삼성전자,351500,10.88,36424879
2026-06-01 15:18:25,5930,삼성전자,351500,10.88,36434761
2026-06-01 15:18:30,5930,삼성전자,352000,11.04,36442981
2026-06-01 15:18:35,5930,삼성전자,352000,11.04,36453211
2026-06-01 15:18:40,5930,삼성전자,351500,10.88,36463736
2026-06-01 15:18:45,5930,삼성전자,351500,10.88,36474233
2026-06-01 15:18:50,5930,삼성전자,351750,10.96,36480203
2026-06-01 15:18:55,5930,삼성전자,352000,11.04,36516659
2026-06-01 15:19:00,5930,삼성전자,351500,10.88,36542857
2026-06-01 15:19:05,5930,삼성전자,351500,10.88,36550099
2026-06-01 15:19:10,5930,삼성전자,352000,11.04,36560251
2026-06-01 15:19:16,5930,삼성전자,351500,10.88,36575468
2026-06-01 15:19:21,5930,삼성전자,352000,11.04,36584647
2026-06-01 15:19:26,5930,삼성전자,351000,10.73,36601010
2026-06-01 15:19:31,5930,삼성전자,351500,10.88,36610550
2026-06-01 15:19:36,5930,삼성전자,351500,10.88,36638015
2026-06-01 15:19:41,5930,삼성전자,352000,11.04,36645233
2026-06-01 15:19:46,5930,삼성전자,352000,11.04,36659030
2026-06-01 15:19:51,5930,삼성전자,352000,11.04,36666779
2026-06-01 15:19:56,5930,삼성전자,352000,11.04,36678231
2026-06-01 15:20:01,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:20:06,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:20:11,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:20:16,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:20:22,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:20:27,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:20:32,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:20:37,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:20:42,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:20:47,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:20:52,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:20:57,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:21:02,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:21:07,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:21:12,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:21:17,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:21:22,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:21:27,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:21:33,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:21:38,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:21:43,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:21:48,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:21:53,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:21:58,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:22:03,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:22:08,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:22:13,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:22:18,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:22:23,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:22:28,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:22:33,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:22:39,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:22:44,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:22:49,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:22:54,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:22:59,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:23:04,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:23:09,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:23:14,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:23:19,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:23:24,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:23:29,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:23:34,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:23:39,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:23:44,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:23:50,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:23:55,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:24:00,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:24:05,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:24:10,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:24:15,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:24:20,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:24:25,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:24:30,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:24:35,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:24:40,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:24:45,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:24:50,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:24:55,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:25:01,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:25:06,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:25:11,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:25:16,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:25:21,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:25:26,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:25:31,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:25:36,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:25:41,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:25:46,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:25:51,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:25:56,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:26:01,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:26:07,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:26:12,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:26:17,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:26:22,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:26:27,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:26:32,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:26:37,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:26:42,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:26:47,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:26:52,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:26:57,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:27:02,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:27:07,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:27:13,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:27:18,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:27:23,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:27:28,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:27:33,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:27:38,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:27:43,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:27:48,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:27:53,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:27:58,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:28:03,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:28:08,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:28:13,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:28:18,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:28:24,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:28:29,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:28:34,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:28:39,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:28:44,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:28:49,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:28:54,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:28:59,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:29:04,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:29:09,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:29:14,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:29:19,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:29:24,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:29:29,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:29:34,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:29:40,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:29:45,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:29:50,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:29:55,5930,삼성전자,351500,10.88,36679661
2026-06-01 15:30:00,5930,삼성전자,351500,10.88,36679661
2026-06-02 08:57:22,5930,삼성전자,349000,0.0,172
2026-06-02 08:57:27,5930,삼성전자,349000,0.0,172
2026-06-02 08:57:32,5930,삼성전자,349000,0.0,172
2026-06-02 08:57:37,5930,삼성전자,349000,0.0,172
2026-06-02 08:57:42,5930,삼성전자,349000,0.0,172
2026-06-02 08:57:47,5930,삼성전자,349000,0.0,172
2026-06-02 08:57:52,5930,삼성전자,349000,0.0,172
2026-06-02 08:58:13,5930,삼성전자,349000,0.0,172
2026-06-02 08:58:18,5930,삼성전자,349000,0.0,172
2026-06-02 08:58:23,5930,삼성전자,349000,0.0,172
2026-06-02 08:58:28,5930,삼성전자,349000,0.0,172
2026-06-02 08:58:33,5930,삼성전자,349000,0.0,172
2026-06-02 08:58:38,5930,삼성전자,349000,0.0,172
2026-06-02 08:58:43,5930,삼성전자,349000,0.0,172
2026-06-02 08:58:48,5930,삼성전자,349000,0.0,172
2026-06-02 08:58:54,5930,삼성전자,349000,0.0,172
2026-06-02 08:58:59,5930,삼성전자,349000,0.0,172
2026-06-02 08:59:04,5930,삼성전자,349000,0.0,172
2026-06-02 08:59:09,5930,삼성전자,349000,0.0,172
2026-06-02 08:59:14,5930,삼성전자,349000,0.0,172
2026-06-02 08:59:19,5930,삼성전자,349000,0.0,172
2026-06-02 08:59:24,5930,삼성전자,349000,0.0,172
2026-06-02 08:59:29,5930,삼성전자,349000,0.0,172
2026-06-02 08:59:34,5930,삼성전자,349000,0.0,172
2026-06-02 08:59:39,5930,삼성전자,349000,0.0,172
2026-06-02 08:59:45,5930,삼성전자,349000,0.0,172
2026-06-02 08:59:50,5930,삼성전자,349000,0.0,172
2026-06-02 08:59:55,5930,삼성전자,349000,0.0,172
2026-06-02 09:00:00,5930,삼성전자,349000,0.0,172
2026-06-02 09:00:05,5930,삼성전자,349000,0.0,172
2026-06-02 09:00:10,5930,삼성전자,362000,3.72,2490273
2026-06-02 09:00:15,5930,삼성전자,362500,3.87,2605577
2026-06-02 09:00:20,5930,삼성전자,361500,3.58,2733224
2026-06-02 09:00:25,5930,삼성전자,362500,3.87,2827581
2026-06-02 09:00:30,5930,삼성전자,362000,3.72,3033558
2026-06-02 09:00:35,5930,삼성전자,362000,3.72,3165684
2026-06-02 09:00:40,5930,삼성전자,362500,3.87,3223623
2026-06-02 09:00:46,5930,삼성전자,361000,3.44,3313875
2026-06-02 09:00:51,5930,삼성전자,361000,3.44,3334574
2026-06-02 09:01:10,5930,삼성전자,361500,3.58,3567900
2026-06-02 09:01:15,5930,삼성전자,362500,3.87,3635680
2026-06-02 09:01:20,5930,삼성전자,361500,3.58,3682316
2026-06-02 09:01:25,5930,삼성전자,362500,3.87,3751669
2026-06-02 09:01:30,5930,삼성전자,363000,4.01,3830085
2026-06-02 09:01:36,5930,삼성전자,363500,4.15,3894419
2026-06-02 09:01:41,5930,삼성전자,363500,4.15,3972758
2026-06-02 09:01:46,5930,삼성전자,364000,4.3,4002954
2026-06-02 09:01:51,5930,삼성전자,364500,4.44,4041635
2026-06-02 09:01:56,5930,삼성전자,364500,4.44,4112079
2026-06-02 09:02:01,5930,삼성전자,364500,4.44,4173087
2026-06-02 09:02:07,5930,삼성전자,365000,4.58,4218641
2026-06-02 09:02:12,5930,삼성전자,365000,4.58,4251078
2026-06-02 09:02:17,5930,삼성전자,365500,4.73,4279203
2026-06-02 09:02:22,5930,삼성전자,365500,4.73,4353521
2026-06-02 09:02:27,5930,삼성전자,365500,4.73,4512469
2026-06-02 09:02:32,5930,삼성전자,365500,4.73,4545175
2026-06-02 09:02:37,5930,삼성전자,365500,4.73,4562659
2026-06-02 09:02:42,5930,삼성전자,365500,4.73,4612638
2026-06-02 09:02:47,5930,삼성전자,366000,4.87,4627370
2026-06-02 09:02:52,5930,삼성전자,366000,4.87,4641074
2026-06-02 09:02:57,5930,삼성전자,366000,4.87,4666611
2026-06-02 09:03:03,5930,삼성전자,366500,5.01,4688552
2026-06-02 09:03:08,5930,삼성전자,366500,5.01,4774907
2026-06-02 09:03:13,5930,삼성전자,367500,5.3,4833924
2026-06-02 09:03:18,5930,삼성전자,367500,5.3,4856585
2026-06-02 09:03:23,5930,삼성전자,368000,5.44,4891428
2026-06-02 09:03:28,5930,삼성전자,368000,5.44,4927777
2026-06-02 09:03:33,5930,삼성전자,368500,5.59,4966284
2026-06-02 09:03:38,5930,삼성전자,368500,5.59,4992928
2026-06-02 09:03:44,5930,삼성전자,369500,5.87,5029165
2026-06-02 09:03:49,5930,삼성전자,369500,5.87,5046609
2026-06-02 09:03:54,5930,삼성전자,368000,5.44,5101710
2026-06-02 09:03:59,5930,삼성전자,369500,5.87,5126122
2026-06-02 09:04:04,5930,삼성전자,369500,5.87,5148897
2026-06-02 09:04:09,5930,삼성전자,369500,5.87,5180301
2026-06-02 09:04:14,5930,삼성전자,369500,5.87,5238406
2026-06-02 09:04:19,5930,삼성전자,369500,5.87,5256951
2026-06-02 09:04:24,5930,삼성전자,369000,5.73,5268933
2026-06-02 09:04:29,5930,삼성전자,369500,5.87,5288566
2026-06-02 09:04:34,5930,삼성전자,369500,5.87,5307493
2026-06-02 09:04:39,5930,삼성전자,369500,5.87,5383361
2026-06-02 09:04:44,5930,삼성전자,369000,5.73,5402104
2026-06-02 09:04:50,5930,삼성전자,369500,5.87,5420671
2026-06-02 09:04:55,5930,삼성전자,369000,5.73,5429212
2026-06-02 09:05:00,5930,삼성전자,369500,5.87,5446631
2026-06-02 09:05:05,5930,삼성전자,369000,5.73,5474170
2026-06-02 09:05:10,5930,삼성전자,369000,5.73,5489664
2026-06-02 09:05:15,5930,삼성전자,369000,5.73,5521703
2026-06-02 09:05:20,5930,삼성전자,369500,5.87,5555052
2026-06-02 09:05:25,5930,삼성전자,369500,5.87,5604472
2026-06-02 09:05:31,5930,삼성전자,369000,5.73,5622051
2026-06-02 09:05:36,5930,삼성전자,369000,5.73,5668363
2026-06-02 09:05:41,5930,삼성전자,369000,5.73,5681833
2026-06-02 09:05:46,5930,삼성전자,369000,5.73,5710867
2026-06-02 09:05:51,5930,삼성전자,368500,5.59,5725056
2026-06-02 09:05:56,5930,삼성전자,367500,5.3,5783860
2026-06-02 09:06:01,5930,삼성전자,367000,5.16,5826684
2026-06-02 09:06:07,5930,삼성전자,365500,4.73,5876511
2026-06-02 09:06:12,5930,삼성전자,364000,4.3,5949360
2026-06-02 09:06:17,5930,삼성전자,363000,4.01,5989781
2026-06-02 09:06:22,5930,삼성전자,362500,3.87,6036714
2026-06-02 09:06:27,5930,삼성전자,362000,3.72,6052349
2026-06-02 09:06:32,5930,삼성전자,362000,3.72,6073266
2026-06-02 09:06:37,5930,삼성전자,361000,3.44,6107021
2026-06-02 09:06:42,5930,삼성전자,360000,3.15,6166746
2026-06-02 09:06:47,5930,삼성전자,360000,3.15,6278942
2026-06-02 09:06:52,5930,삼성전자,360000,3.15,6299793
2026-06-02 09:06:57,5930,삼성전자,359500,3.01,6338892
2026-06-02 09:07:02,5930,삼성전자,359000,2.87,6356859
2026-06-02 09:07:07,5930,삼성전자,358000,2.58,6424888
2026-06-02 09:07:13,5930,삼성전자,357000,2.29,6465266
2026-06-02 09:07:18,5930,삼성전자,356500,2.15,6507209
2026-06-02 09:07:23,5930,삼성전자,355500,1.86,6636706
2026-06-02 09:07:28,5930,삼성전자,355500,1.86,6681695
2026-06-02 09:07:33,5930,삼성전자,354500,1.58,6770596
2026-06-02 09:07:38,5930,삼성전자,353500,1.29,6815352
2026-06-02 09:07:43,5930,삼성전자,353000,1.15,6874026
2026-06-02 09:07:48,5930,삼성전자,352500,1.0,6917826
2026-06-02 09:07:53,5930,삼성전자,352000,0.86,6984533
2026-06-02 09:07:58,5930,삼성전자,350500,0.43,7082625
2026-06-02 09:08:03,5930,삼성전자,350000,0.29,7213566
2026-06-02 09:08:09,5930,삼성전자,349500,0.14,7352312
2026-06-02 09:08:14,5930,삼성전자,349500,0.14,7427881
2026-06-02 09:08:19,5930,삼성전자,348000,-0.29,7551314
2026-06-02 09:08:24,5930,삼성전자,346500,-0.72,7635518
2026-06-02 09:08:29,5930,삼성전자,345500,-1.0,7757948
2026-06-02 09:08:34,5930,삼성전자,344500,-1.29,7820288
2026-06-02 09:08:39,5930,삼성전자,344000,-1.43,7905621
2026-06-02 09:08:44,5930,삼성전자,343500,-1.58,7968027
2026-06-02 09:08:49,5930,삼성전자,343500,-1.58,8076367
2026-06-02 09:08:54,5930,삼성전자,344500,-1.29,8249870
2026-06-02 09:08:59,5930,삼성전자,344500,-1.29,8330057
2026-06-02 09:09:05,5930,삼성전자,345500,-1.0,8420541
