datetime,open,high,low,close,volume,change_rate,volume_diff,ema8,ema8_distance,typical_price,vwap,vwap_distance,volume_ma5,volume_ratio,prev_close,tr1,tr2,tr3,tr,atr14,ma5,ma20,above_vwap,above_ema8,volume_spike,body,upper_shadow,lower_shadow,day_position
2026-06-01 17:40:00,349000.0,349000.0,349000.0,349000.0,39372103.0,10.09,0.0,349004.0865524983,-4.086552498280071,349000.0,349000.0,0.0,0.0,,349000.0,0.0,0.0,0.0,0.0,0.0,349000.0,349000.0,0,0,0,0.0,0.0,0.0,0.7469135802469136
2026-06-01 17:45:00,349000.0,349000.0,349000.0,349000.0,39372103.0,10.09,0.0,349003.17842972087,-3.178429720865097,349000.0,349000.0,0.0,0.0,,349000.0,0.0,0.0,0.0,0.0,0.0,349000.0,349000.0,0,0,0,0.0,0.0,0.0,0.7469135802469136
2026-06-01 17:50:00,349000.0,349000.0,349000.0,349000.0,39372103.0,10.09,0.0,349002.4721120051,-2.47211200511083,349000.0,349000.0,0.0,0.0,,349000.0,0.0,0.0,0.0,0.0,0.0,349000.0,349000.0,0,0,0,0.0,0.0,0.0,0.7469135802469136
2026-06-01 17:55:00,349000.0,349000.0,349000.0,349000.0,39372103.0,10.09,0.0,349001.9227537817,-1.9227537817205302,349000.0,349000.0,0.0,0.0,,349000.0,0.0,0.0,0.0,0.0,0.0,349000.0,349000.0,0,0,0,0.0,0.0,0.0,0.7469135802469136
2026-06-01 18:00:00,349000.0,349000.0,349000.0,349000.0,39372103.0,10.09,0.0,349001.49547516357,-1.49547516356688,349000.0,349000.0,0.0,0.0,,349000.0,0.0,0.0,0.0,0.0,0.0,349000.0,349000.0,0,0,0,0.0,0.0,0.0,0.7469135802469136
2026-06-01 18:05:00,349000.0,349000.0,349000.0,349000.0,39372103.0,10.09,0.0,349001.16314734943,-1.163147349434439,349000.0,349000.0,0.0,0.0,,349000.0,0.0,0.0,0.0,0.0,0.0,349000.0,349000.0,0,0,0,0.0,0.0,0.0,0.7469135802469136
2026-06-01 18:20:00,349000.0,349000.0,349000.0,349000.0,45052488.0,10.09,5680385.0,349000.9046701607,-0.9046701606712304,349000.0,349983.19484695187,-983.1948469518684,1136077.0,5.0,349000.0,0.0,0.0,0.0,0.0,0.0,349000.0,349000.0,0,0,1,0.0,0.0,0.0,0.7469135802469136
2026-06-01 18:35:00,349000.0,349000.0,349000.0,349000.0,45052488.0,10.09,0.0,349000.70363234717,-0.7036323471693322,349000.0,349000.0,0.0,1136077.0,0.0,349000.0,0.0,0.0,0.0,0.0,0.0,349000.0,349000.0,0,0,0,0.0,0.0,0.0,0.7469135802469136
2026-06-01 18:40:00,349000.0,349000.0,349000.0,349000.0,45052488.0,10.09,0.0,349000.54726960335,-0.547269603353925,349000.0,349000.0,0.0,1136077.0,0.0,349000.0,0.0,0.0,0.0,0.0,0.0,349000.0,349000.0,0,0,0,0.0,0.0,0.0,0.7469135802469136
2026-06-01 18:50:00,349000.0,349000.0,349000.0,349000.0,45052488.0,10.09,0.0,349000.42565413594,-0.4256541359354742,349000.0,349000.0,0.0,1136077.0,0.0,349000.0,0.0,0.0,0.0,0.0,0.0,349000.0,349000.0,0,0,0,0.0,0.0,0.0,0.7469135802469136
2026-06-01 18:55:00,349000.0,349000.0,349000.0,349000.0,45052488.0,10.09,0.0,349000.33106432797,-0.3310643279692158,349000.0,349000.0,0.0,1136077.0,0.0,349000.0,0.0,0.0,0.0,0.0,0.0,349000.0,349000.0,0,0,0,0.0,0.0,0.0,0.7469135802469136
2026-06-01 19:00:00,349000.0,349000.0,349000.0,349000.0,45052488.0,10.09,0.0,349000.2574944773,-0.2574944773223251,349000.0,349000.0,0.0,0.0,,349000.0,0.0,0.0,0.0,0.0,0.0,349000.0,349000.0,0,0,0,0.0,0.0,0.0,0.7469135802469136
2026-06-01 19:05:00,349000.0,349000.0,349000.0,349000.0,45052488.0,10.09,0.0,349000.20027348236,-0.20027348236180842,349000.0,349000.0,0.0,0.0,,349000.0,0.0,0.0,0.0,0.0,0.0,349000.0,349000.0,0,0,0,0.0,0.0,0.0,0.7469135802469136
2026-06-01 19:10:00,349000.0,349000.0,349000.0,349000.0,45052488.0,10.09,0.0,349000.155768264,-0.15576826402684674,349000.0,349000.0,0.0,0.0,,349000.0,0.0,0.0,0.0,0.0,0.0,349000.0,349000.0,0,0,0,0.0,0.0,0.0,0.7469135802469136
2026-06-01 19:15:00,349000.0,349000.0,349000.0,349000.0,45052488.0,10.09,0.0,349000.1211530942,-0.12115309422370046,349000.0,349000.0,0.0,0.0,,349000.0,0.0,0.0,0.0,0.0,0.0,349000.0,349000.0,0,0,0,0.0,0.0,0.0,0.7469135802469136
2026-06-01 19:20:00,349000.0,349000.0,349000.0,349000.0,45052488.0,10.09,0.0,349000.0942301844,-0.09423018438974395,349000.0,349000.0,0.0,0.0,,349000.0,0.0,0.0,0.0,0.0,0.0,349000.0,349000.0,0,0,0,0.0,0.0,0.0,0.7469135802469136
2026-06-01 19:25:00,349000.0,349000.0,349000.0,349000.0,45052488.0,10.09,0.0,349000.0732901434,-0.07329014339484274,349000.0,349000.0,0.0,0.0,,349000.0,0.0,0.0,0.0,0.0,0.0,349000.0,349000.0,0,0,0,0.0,0.0,0.0,0.7469135802469136
2026-06-01 19:30:00,349000.0,349000.0,349000.0,349000.0,45052488.0,10.09,0.0,349000.0570034449,-0.0570034448755905,349000.0,349000.0,0.0,0.0,,349000.0,0.0,0.0,0.0,0.0,0.0,349000.0,349000.0,0,0,0,0.0,0.0,0.0,0.7469135802469136
2026-06-01 19:40:00,349000.0,349000.0,349000.0,349000.0,45052488.0,10.09,0.0,349000.0443360127,-0.044336012681014836,349000.0,349000.0,0.0,0.0,,349000.0,0.0,0.0,0.0,0.0,0.0,349000.0,349000.0,0,0,0,0.0,0.0,0.0,0.7469135802469136
2026-06-01 19:45:00,349000.0,349000.0,349000.0,349000.0,45052488.0,10.09,0.0,349000.0344835654,-0.03448356542503461,349000.0,349000.0,0.0,0.0,,349000.0,0.0,0.0,0.0,0.0,0.0,349000.0,349000.0,0,0,0,0.0,0.0,0.0,0.7469135802469136
2026-06-01 19:50:00,349000.0,349000.0,349000.0,349000.0,45052488.0,10.09,0.0,349000.0268205509,-0.026820550905540586,349000.0,349000.0,0.0,0.0,,349000.0,0.0,0.0,0.0,0.0,0.0,349000.0,349000.0,0,0,0,0.0,0.0,0.0,0.7469135802469136
2026-06-01 19:55:00,349000.0,349000.0,349000.0,349000.0,45052488.0,10.09,0.0,349000.02086042846,-0.02086042845621705,349000.0,349000.0,0.0,0.0,,349000.0,0.0,0.0,0.0,0.0,0.0,349000.0,349000.0,0,0,0,0.0,0.0,0.0,0.7469135802469136
2026-06-01 20:00:00,349000.0,349000.0,349000.0,349000.0,45052488.0,10.09,0.0,349000.0162247777,-0.01622477767523378,349000.0,349000.0,0.0,0.0,,349000.0,0.0,0.0,0.0,0.0,0.0,349000.0,349000.0,0,0,0,0.0,0.0,0.0,0.7469135802469136
2026-06-01 20:05:00,349000.0,349000.0,349000.0,349000.0,45052488.0,10.09,0.0,349000.0126192715,-0.01261927152518183,349000.0,349000.0,0.0,0.0,,349000.0,0.0,0.0,0.0,0.0,0.0,349000.0,349000.0,0,0,0,0.0,0.0,0.0,0.7469135802469136
2026-06-01 20:10:00,349000.0,349000.0,349000.0,349000.0,45052488.0,10.09,0.0,349000.00981498894,-0.00981498893816024,349000.0,349000.0,0.0,0.0,,349000.0,0.0,0.0,0.0,0.0,0.0,349000.0,349000.0,0,0,0,0.0,0.0,0.0,0.7469135802469136
2026-06-01 20:15:00,349000.0,349000.0,349000.0,349000.0,45052488.0,10.09,0.0,349000.0076338803,-0.007633880304638296,349000.0,349000.0,0.0,0.0,,349000.0,0.0,0.0,0.0,0.0,0.0,349000.0,349000.0,0,0,0,0.0,0.0,0.0,0.7469135802469136
2026-06-01 20:20:00,349000.0,349000.0,349000.0,349000.0,45052488.0,10.09,0.0,349000.00593746244,-0.005937462439760566,349000.0,349000.0,0.0,0.0,,349000.0,0.0,0.0,0.0,0.0,0.0,349000.0,349000.0,0,0,0,0.0,0.0,0.0,0.7469135802469136
2026-06-01 20:25:00,349000.0,349000.0,349000.0,349000.0,45052488.0,10.09,0.0,349000.0046180263,-0.004618026316165924,349000.0,349000.0,0.0,0.0,,349000.0,0.0,0.0,0.0,0.0,0.0,349000.0,349000.0,0,0,0,0.0,0.0,0.0,0.7469135802469136
2026-06-01 20:30:00,349000.0,349000.0,349000.0,349000.0,45052488.0,10.09,0.0,349000.00359179825,-0.00359179824590683,349000.0,349000.0,0.0,0.0,,349000.0,0.0,0.0,0.0,0.0,0.0,349000.0,349000.0,0,0,0,0.0,0.0,0.0,0.7469135802469136
2026-06-01 20:45:00,349000.0,349000.0,349000.0,349000.0,45052488.0,10.09,0.0,349000.00279362086,-0.002793620864395052,349000.0,349000.0,0.0,0.0,,349000.0,0.0,0.0,0.0,0.0,0.0,349000.0,349000.0,0,0,0,0.0,0.0,0.0,0.7469135802469136
2026-06-01 20:55:00,349000.0,349000.0,349000.0,349000.0,45052488.0,10.09,0.0,349000.0021728162,-0.002172816195525229,349000.0,349000.0,0.0,0.0,,349000.0,0.0,0.0,0.0,0.0,0.0,349000.0,349000.0,0,0,0,0.0,0.0,0.0,0.7469135802469136
2026-06-01 21:00:00,349000.0,349000.0,349000.0,349000.0,45052488.0,10.09,0.0,349000.00168996817,-0.0016899681650102139,349000.0,349000.0,0.0,0.0,,349000.0,0.0,0.0,0.0,0.0,0.0,349000.0,349000.0,0,0,0,0.0,0.0,0.0,0.7469135802469136
2026-06-01 21:10:00,349000.0,349000.0,349000.0,349000.0,45052488.0,10.09,0.0,349000.0013144197,-0.0013144196709617972,349000.0,349000.0,0.0,0.0,,349000.0,0.0,0.0,0.0,0.0,0.0,349000.0,349000.0,0,0,0,0.0,0.0,0.0,0.7469135802469136
2026-06-01 21:15:00,349000.0,349000.0,349000.0,349000.0,45052488.0,10.09,0.0,349000.0010223264,-0.0010223264107480645,349000.0,349000.0,0.0,0.0,,349000.0,0.0,0.0,0.0,0.0,0.0,349000.0,349000.0,0,0,0,0.0,0.0,0.0,0.7469135802469136
2026-06-01 21:30:00,349000.0,349000.0,349000.0,349000.0,45052488.0,10.09,0.0,349000.0007951428,-0.0007951427833177149,349000.0,349000.0,0.0,0.0,,349000.0,0.0,0.0,0.0,0.0,0.0,349000.0,349000.0,0,0,0,0.0,0.0,0.0,0.7469135802469136
2026-06-01 21:40:00,349000.0,349000.0,349000.0,349000.0,45052488.0,10.09,0.0,349000.0006184444,-0.000618444406427443,349000.0,349000.0,0.0,0.0,,349000.0,0.0,0.0,0.0,0.0,0.0,349000.0,349000.0,0,0,0,0.0,0.0,0.0,0.7469135802469136
2026-06-02 08:55:00,349000.0,349000.0,349000.0,349000.0,172.0,0.0,-45052316.0,349000.00048101234,-0.0004810123355127871,349000.0,348694.36688574846,305.633114251541,-9010463.2,5.0,349000.0,0.0,0.0,0.0,0.0,0.0,349000.0,349000.0,1,0,0,0.0,0.0,0.0,0.7469135802469136
2026-06-02 09:00:00,349000.0,369500.0,349000.0,369000.0,5429212.0,5.73,5429040.0,353444.44481856516,15555.555181434844,362500.0,346104.4398121455,22895.560187854513,-7924655.2,-0.6850821724079553,349000.0,20500.0,20500.0,0.0,20500.0,1464.2857142857142,353000.0,350000.0,1,1,1,20000.0,500.0,0.0,0.9938271604938271
2026-06-02 09:05:00,369500.0,369500.0,343500.0,357500.0,8971055.0,2.44,3541843.0,354345.67930332845,3154.3206966715516,356833.3333333333,344608.2397642056,12891.760235794412,-7216286.6,-0.49081240758924405,369000.0,26000.0,500.0,25500.0,26000.0,3321.4285714285716,354700.0,350425.0,1,1,1,12000.0,0.0,14000.0,0.8518518518518519
2026-06-02 09:10:00,357000.0,363000.0,357000.0,362500.0,10889150.0,3.87,1918095.0,356157.75056925544,6342.2494307445595,360833.3333333333,343282.7806574861,19217.219342513883,-6832667.6,-0.2807241786502244,357500.0,6000.0,5500.0,500.0,6000.0,3750.0,357400.0,351100.0,1,1,1,5500.0,500.0,0.0,0.9135802469135802
2026-06-02 09:15:00,362500.0,363500.0,353500.0,353500.0,12552754.0,1.29,1663604.0,355567.1393316431,-2067.1393316431204,356833.3333333333,342249.4683530305,11250.531646969495,-6499946.8,-0.2559411717031284,362500.0,10000.0,1000.0,9000.0,10000.0,4464.285714285715,358300.0,351325.0,1,0,1,9000.0,1000.0,0.0,0.8024691358024691
2026-06-02 09:20:00,355000.0,360000.0,355000.0,357250.0,13593487.0,2.36,1040733.0,355941.1083690558,1308.8916309442138,357416.6666666667,341489.67091288324,15760.329087116756,2718663.0,0.3828105947666187,353500.0,5000.0,6500.0,1500.0,6500.0,4928.571428571428,359950.0,351737.5,1,1,0,2250.0,2750.0,0.0,0.8487654320987654
2026-06-02 09:25:00,356500.0,356500.0,356500.0,356500.0,13635140.0,2.15,41653.0,356065.3065092656,434.69349073438207,356500.0,341459.5157804686,15040.484219531412,1641185.6,0.02537982297675534,357250.0,0.0,750.0,750.0,750.0,4982.142857142857,357450.0,352112.5,1,1,0,0.0,0.0,0.0,0.8395061728395061
2026-06-02 09:40:00,360500.0,360500.0,358500.0,358500.0,16203161.0,2.72,2568021.0,356606.3495072066,1893.6504927934147,359166.6666666667,338956.305162054,19543.69483794598,1446421.2,1.7754309740482233,356500.0,2000.0,4000.0,2000.0,4000.0,5267.857142857143,357650.0,352587.5,1,1,1,2000.0,0.0,0.0,0.8641975308641975
2026-06-02 09:45:00,357000.0,357500.0,355500.0,357500.0,17111233.0,2.44,908072.0,356804.9385056051,695.061494394904,356833.3333333333,338015.6360220587,19484.363977941277,1244416.6,0.7297170417045223,358500.0,2000.0,1000.0,3000.0,3000.0,5482.142857142857,356650.0,353012.5,1,1,0,500.0,0.0,1500.0,0.8518518518518519
2026-06-02 09:50:00,358000.0,358000.0,355500.0,356000.0,17324167.0,2.01,212934.0,356626.0632821373,-626.063282137271,356500.0,337784.71539087937,18215.28460912063,954282.6,0.2231351593333044,357500.0,2500.0,500.0,2000.0,2500.0,5660.714285714285,357150.0,353362.5,1,0,0,2000.0,0.0,500.0,0.8333333333333334
2026-06-02 09:55:00,354500.0,354500.0,349000.0,350000.0,18549540.0,0.29,1225373.0,355153.60477499565,-5153.604774995649,351166.6666666667,336748.1361182484,13251.863881751604,991210.6,1.2362387972848556,356000.0,5500.0,1500.0,7000.0,7000.0,6160.714285714285,355700.0,353412.5,1,0,0,4500.0,0.0,1000.0,0.7592592592592593
2026-06-02 10:15:00,357500.0,358000.0,357500.0,358000.0,20496293.0,2.58,1946753.0,355786.13704721886,2213.8629527811427,357833.3333333333,333789.20652191335,24210.79347808665,1372230.6,1.418677735360223,350000.0,500.0,8000.0,7500.0,8000.0,6732.142857142857,356000.0,353862.5,1,1,0,500.0,0.0,0.0,0.8580246913580247
2026-06-02 10:30:00,359500.0,359500.0,359500.0,359500.0,21613348.0,3.01,1117055.0,356611.4399256147,2888.560074385314,359500.0,331537.58525723475,27962.41474276525,1082037.4,1.032362652159713,358000.0,0.0,1500.0,1500.0,1500.0,6839.285714285715,356200.0,354387.5,1,1,0,0.0,0.0,0.0,0.8765432098765432
2026-06-02 10:35:00,360000.0,360000.0,359500.0,359500.0,22023821.0,3.01,410473.0,357253.342164367,2246.6578356330283,359666.6666666667,330602.28514586337,28897.714854136633,982517.6,0.4177767400807884,359500.0,500.0,500.0,0.0,500.0,6875.0,356600.0,354912.5,1,1,0,500.0,0.0,0.0,0.8765432098765432
2026-06-02 10:45:00,352500.0,353500.0,352500.0,353000.0,23199192.0,1.15,1175371.0,356308.15501672984,-3308.155016729841,353000.0,328245.3801729592,24754.61982704082,1175005.0,1.0003114880362212,359500.0,1000.0,6000.0,7000.0,7000.0,7375.0,356000.0,355112.5,1,0,0,500.0,500.0,0.0,0.7962962962962963
2026-06-02 10:50:00,353000.0,353000.0,352000.0,352500.0,23289801.0,1.0,90609.0,355461.8983463454,-2961.898346345406,352500.0,328047.01445487014,24452.985545129864,948052.2,0.09557385131325048,353000.0,1000.0,0.0,1000.0,1000.0,5982.142857142857,356500.0,355287.5,1,0,0,500.0,0.0,500.0,0.7901234567901234
2026-06-02 11:00:00,350500.0,350500.0,350000.0,350000.0,24461643.0,0.29,1171842.0,354248.14315826865,-4248.143158268649,350166.6666666667,325430.640610801,24569.359389199002,793070.0,1.4776022293114102,352500.0,500.0,2000.0,2500.0,2500.0,4303.571428571428,354900.0,355337.5,1,0,0,500.0,0.0,0.0,0.7592592592592593
2026-06-02 11:05:00,351000.0,351500.0,348500.0,348500.0,24781180.0,-0.14,319537.0,352970.77801198675,-4470.778011986753,349500.0,324628.4521463485,23871.547853651515,633566.4,0.5043465057490423,350000.0,3000.0,1500.0,1500.0,3000.0,4089.285714285714,352700.0,355312.5,1,0,0,2500.0,500.0,0.0,0.7407407407407407
2026-06-02 11:10:00,351250.0,351500.0,350000.0,350000.0,25496298.0,0.29,715118.0,352310.60512043413,-2310.6051204341347,350500.0,322543.2139062097,27456.786093790317,694495.4,1.029694365146263,348500.0,1500.0,3000.0,1500.0,3000.0,3589.285714285714,350800.0,355362.5,1,0,0,1250.0,250.0,0.0,0.7592592592592593
2026-06-02 11:15:00,350000.0,350500.0,349500.0,350000.0,25586492.0,0.29,90194.0,351797.1373158932,-1797.1373158931965,350000.0,322261.23256915016,27738.76743084984,477460.0,0.18890378251581283,350000.0,1000.0,500.0,500.0,1000.0,3196.4285714285716,350200.0,355412.5,1,0,0,0.0,500.0,500.0,0.7592592592592593
2026-06-02 11:20:00,354000.0,354000.0,351500.0,351500.0,26235788.0,0.72,649296.0,351731.10680125025,-231.106801250251,352333.3333333333,319860.4275088412,31639.57249115879,589197.4,1.10200078954863,350000.0,2500.0,4000.0,1500.0,4000.0,3428.5714285714284,350000.0,355537.5,1,0,0,2500.0,0.0,0.0,0.7777777777777778
2026-06-02 11:25:00,352000.0,352500.0,351500.0,351500.0,26312887.0,0.72,77099.0,351679.7497343058,-179.74973430577666,351833.3333333333,319554.4299800598,31945.570019940205,370248.8,0.20823565127017293,351500.0,1000.0,1000.0,0.0,1000.0,3214.285714285714,350300.0,354662.5,1,0,0,500.0,500.0,0.0,0.7777777777777778
2026-06-02 11:30:00,353500.0,354500.0,353000.0,354500.0,26695837.0,1.58,382950.0,352306.47201557114,2193.52798442886,354000.0,317835.2780057438,36664.72199425619,382931.4,1.0000485726686295,351500.0,1500.0,3000.0,1500.0,3000.0,3214.285714285714,351500.0,354512.5,1,1,0,1000.0,0.0,500.0,0.8148148148148148
2026-06-02 11:35:00,354500.0,355500.0,354000.0,354500.0,26971861.0,1.58,276024.0,352793.92267877754,1706.0773212224594,354666.6666666667,316460.87246400135,38039.12753599865,295112.6,0.935317570310451,354500.0,1500.0,1000.0,500.0,1500.0,3142.8571428571427,352400.0,354112.5,1,1,0,0.0,1000.0,500.0,0.8148148148148148
2026-06-02 11:40:00,354500.0,355500.0,354500.0,355500.0,27158690.0,1.86,186829.0,353395.2731946048,2104.726805395214,355166.6666666667,315457.9198148074,40042.08018519258,314439.6,0.5941649843085922,354500.0,1000.0,1000.0,0.0,1000.0,2714.285714285714,353500.0,354212.5,1,1,0,1000.0,0.0,0.0,0.8271604938271605
2026-06-02 11:45:00,355000.0,356000.0,354500.0,354500.0,27430792.0,1.58,272102.0,353640.76804024813,859.2319597518654,355000.0,313907.1098661753,40592.89013382472,239000.8,1.1384982811773015,355500.0,1500.0,500.0,1000.0,1500.0,2250.0,354100.0,354075.0,1,1,0,500.0,1000.0,0.0,0.8148148148148148
2026-06-02 11:50:00,355000.0,355000.0,352500.0,352500.0,27681021.0,1.0,250229.0,353387.2640313041,-887.2640313041047,353333.3333333333,312431.93632532354,40068.063674676465,273626.8,0.9144901011158264,354500.0,2500.0,500.0,2000.0,2500.0,2321.4285714285716,354300.0,353875.0,1,0,0,2500.0,0.0,0.0,0.7901234567901234
2026-06-02 11:55:00,354000.0,354000.0,352000.0,352500.0,28072506.0,1.0,391485.0,353190.09424656985,-690.0942465698463,352833.3333333333,309919.8829940315,42580.117005968525,275333.8,1.4218559435855678,352500.0,2000.0,1500.0,500.0,2000.0,2428.5714285714284,353900.0,353575.0,1,0,0,1500.0,0.0,500.0,0.7901234567901234
2026-06-02 12:00:00,352500.0,353500.0,352500.0,353000.0,28146788.0,1.15,74282.0,353147.8510806654,-147.85108066542307,353000.0,309405.56467734225,43594.43532265775,234985.4,0.3161132563980571,352500.0,1000.0,1000.0,0.0,1000.0,2000.0,353600.0,353350.0,1,0,0,500.0,500.0,0.0,0.7962962962962963
2026-06-02 12:05:00,351250.0,351250.0,350750.0,350750.0,28430519.0,0.5,283731.0,352614.995284962,-1864.9952849620022,350916.6666666667,307422.15333077265,43327.84666922735,254365.8,1.115444764980198,353000.0,500.0,1750.0,2250.0,2250.0,2089.285714285714,352650.0,353087.5,1,0,0,500.0,0.0,0.0,0.7685185185185185
2026-06-02 12:25:00,348500.0,348500.0,348250.0,348250.0,29498569.0,-0.21,1068050.0,351644.9963327482,-3394.996332748211,348333.3333333333,298450.19884890364,49799.801151096355,413555.4,2.582604410436909,350750.0,250.0,2250.0,2500.0,2500.0,2089.285714285714,351400.0,353000.0,1,0,1,250.0,0.0,0.0,0.7376543209876543
2026-06-02 12:40:00,349500.0,350000.0,349500.0,349500.0,30510149.0,0.14,1011580.0,351168.3304810264,-1668.3304810263799,349666.6666666667,285023.223713747,64476.77628625301,565825.6,1.7877946844398698,348250.0,500.0,1750.0,1250.0,1750.0,2000.0,350800.0,352575.0,1,0,1,0.0,500.0,0.0,0.7530864197530864
2026-06-02 12:55:00,350750.0,350750.0,350750.0,350750.0,31186341.0,0.5,676192.0,351075.3681519094,-325.3681519093807,350750.0,271057.79787949985,79692.20212050015,622767.0,1.0857864980000547,349500.0,0.0,1250.0,1250.0,1250.0,1875.0,350450.0,352137.5,1,0,0,0.0,0.0,0.0,0.7685185185185185
2026-06-02 13:15:00,351500.0,351500.0,350500.0,350500.0,32357063.0,0.43,1170722.0,350947.50856259617,-447.5085625961656,350833.3333333333,224631.97139438606,125868.02860561394,842055.0,1.390315359448017,350750.0,1000.0,750.0,250.0,1000.0,1875.0,349950.0,351687.5,1,0,0,1000.0,0.0,0.0,0.7654320987654321
2026-06-02 13:20:00,350500.0,352000.0,350000.0,350500.0,32610513.0,0.43,253450.0,350848.0622153526,-348.06221535260556,350833.3333333333,206440.2008224455,144059.7991775545,835998.8,0.30317029163199755,350500.0,2000.0,1500.0,500.0,2000.0,1732.142857142857,349900.0,351562.5,1,0,0,0.0,1500.0,500.0,0.7654320987654321
2026-06-02 13:25:00,350500.0,351000.0,349500.0,351000.0,32971534.0,0.57,361021.0,350881.8261674965,118.17383250349667,350500.0,169217.5973042897,181782.4026957103,694593.0,0.5197590531433516,350500.0,1500.0,500.0,1000.0,1500.0,1767.857142857143,350450.0,351487.5,1,1,0,500.0,0.0,1000.0,0.7716049382716049
2026-06-02 13:30:00,352500.0,352500.0,352000.0,352000.0,33296203.0,0.86,324669.0,351130.3092413862,869.6907586138113,352166.6666666667,113838.20103496699,238161.79896503303,557210.8,0.5826681751322839,351000.0,500.0,1500.0,1000.0,1500.0,1660.7142857142858,350950.0,351587.5,1,1,0,500.0,0.0,0.0,0.7839506172839507
2026-06-02 13:35:00,351750.0,352000.0,351250.0,352000.0,33454802.0,0.86,158599.0,351323.5738544115,676.4261455885135,351750.0,72553.67188058533,279446.3281194147,453692.2,0.34957400634174446,352000.0,750.0,0.0,750.0,750.0,1607.142857142857,351200.0,351762.5,1,1,0,250.0,0.0,500.0,0.7839506172839507
2026-06-02 13:40:00,351750.0,352000.0,351000.0,351000.0,33672916.0,0.57,218114.0,351251.66855343117,-251.66855343116913,351333.3333333333,-14829.739886468864,365829.73988646886,263170.6,0.8287931858649865,352000.0,1000.0,0.0,1000.0,1000.0,1607.142857142857,351300.0,351812.5,1,0,0,750.0,250.0,0.0,0.7716049382716049
2026-06-02 13:45:00,352000.0,353250.0,351500.0,353000.0,34043527.0,1.15,370611.0,351640.1866526687,1359.8133473313064,352583.3333333333,-433498.2466739824,786498.2466739824,286602.8,1.2931171642426382,351000.0,1750.0,2250.0,500.0,2250.0,1660.7142857142858,351800.0,351962.5,1,1,0,1000.0,250.0,500.0,0.7962962962962963
2026-06-02 13:50:00,353250.0,353750.0,352750.0,353500.0,34156311.0,1.29,112784.0,352053.4785076312,1446.5214923687745,353333.3333333333,-851196.1729150456,1204696.1729150456,236955.4,0.4759714275344643,353000.0,1000.0,750.0,250.0,1000.0,1553.5714285714287,352300.0,352062.5,1,1,0,250.0,250.0,500.0,0.8024691358024691
2026-06-02 14:05:00,356250.0,356500.0,354500.0,356500.0,35304212.0,2.15,1147901.0,353041.5943948243,3458.405605175707,355833.3333333333,629969.3644350744,-273469.3644350744,401601.8,2.858306411973253,353500.0,2000.0,3000.0,1000.0,3000.0,1625.0,353200.0,352312.5,0,1,1,250.0,0.0,1750.0,0.8395061728395061
2026-06-02 14:10:00,355750.0,356500.0,355000.0,355750.0,35497538.0,1.93,193326.0,353643.4623070856,2106.537692914426,355750.0,583003.5176132404,-227253.5176132404,408547.2,0.47320358577907273,356500.0,1500.0,0.0,1500.0,1500.0,1660.7142857142858,353950.0,352375.0,0,1,0,0.0,750.0,750.0,0.8302469135802469
2026-06-02 14:15:00,355500.0,356500.0,355500.0,356250.0,35666238.0,2.08,168700.0,354222.692905511,2027.3070944889914,356083.3333333333,553498.8846901251,-197248.88469012512,398664.4,0.42316294106019997,355750.0,1000.0,750.0,250.0,1000.0,1571.4285714285713,355000.0,352462.5,0,1,0,750.0,250.0,0.0,0.8364197530864198
2026-06-02 14:20:00,356250.0,356500.0,356250.0,356500.0,35750199.0,2.15,83961.0,354728.76114873076,1771.2388512692414,356416.6666666667,541520.5838188794,-185020.58381887944,341334.4,0.24597872350398903,356250.0,250.0,250.0,0.0,250.0,1410.7142857142858,355700.0,352512.5,0,1,0,250.0,0.0,0.0,0.8395061728395061
2026-06-02 14:35:00,361000.0,361500.0,361000.0,361000.0,36853435.0,3.44,1103236.0,356122.3697823461,4877.630217653874,361166.6666666667,461440.32598842453,-100440.32598842453,539424.8,2.0452081550570163,356500.0,500.0,5000.0,4500.0,5000.0,1642.857142857143,357200.0,352837.5,0,1,1,0.0,500.0,0.0,0.8950617283950617
2026-06-02 14:50:00,365000.0,366000.0,360000.0,360000.0,38768102.0,3.15,1914667.0,356984.06538626924,3015.9346137307584,362000.0,418162.1788682048,-58162.17886820482,692778.0,2.763752601843592,361000.0,6000.0,5000.0,1000.0,6000.0,1982.142857142857,357900.0,353212.5,0,1,1,5000.0,1000.0,0.0,0.8827160493827161
2026-06-02 14:55:00,360500.0,362500.0,360000.0,362500.0,38968019.0,3.87,199917.0,358209.82863376493,4290.171366235067,361666.6666666667,415706.472840988,-53206.47284098802,694096.2,0.28802491643089245,360000.0,2500.0,2500.0,0.0,2500.0,2089.285714285714,359250.0,353712.5,0,1,0,2000.0,0.0,500.0,0.9135802469135802
2026-06-02 15:05:00,359000.0,359500.0,358500.0,358500.0,39886694.0,2.72,918675.0,358274.3111595949,225.6888404050842,358833.3333333333,406237.7136550772,-47737.71365507721,844091.2,1.0883598833870085,362500.0,1000.0,3000.0,4000.0,4000.0,2232.1428571428573,359700.0,353987.5,0,1,0,500.0,500.0,0.0,0.8641975308641975
2026-06-02 15:15:00,361500.0,361500.0,361000.0,361000.0,40404082.0,3.44,517388.0,358880.01979079604,2119.980209203961,361166.6666666667,402373.91947110416,-41373.919471104164,930776.6,0.5558670039620678,358500.0,500.0,3000.0,2500.0,3000.0,2339.285714285714,360600.0,354500.0,0,1,0,500.0,0.0,0.0,0.8950617283950617
